"GUI\Wizard pages\Add backup\SelectFiles.es-ES.resx","IncludeDesktop.Text","updated","Include files on the desktop","Incluir ficheros en el escritorio","360"
"GUI\Wizard pages\Add backup\SelectFiles.es-ES.resx","IncludeDocuments.Text","updated","Include documents","Incluir documentos","358"
"GUI\Wizard pages\Add backup\SelectFiles.es-ES.resx","IncludeImages.Text","updated","Include my images","Incluir mis imágenes","362"
"GUI\Wizard pages\Add backup\SelectFiles.es-ES.resx","IncludeMusic.Text","updated","Include my music","Incluir mi música","361"
"GUI\Wizard pages\Add backup\SelectFiles.es-ES.resx","IncludeSettings.Text","updated","Include application settings","Incluir la configuración de la aplicación","359"
"GUI\Wizard pages\Add backup\SelectFiles.es-ES.resx","myDocumentsSize.Text","not-updated","(...)","(...)","357"
"GUI\Wizard pages\Add backup\SelectFiles.es-ES.resx","myMusicSize.Text","not-updated","(...)","(...)","355"
"GUI\Wizard pages\Add backup\SelectFiles.es-ES.resx","myPicturesSize.Text","not-updated","(...)","(...)","356"
"GUI\Wizard pages\Add backup\SelectFiles.es-ES.resx","totalSize.Text","updated","Calculating size","Calculando tamaño","365"
"GUI\Wizard pages\Add backup\SelectName.es-ES.resx","button1.Text","updated","Add a group","Añadir un grupo","368"
"GUI\Wizard pages\Add backup\SelectName.es-ES.resx","label1.Text","updated","Backup name","Nombre de la copia de seguridad","366"
"GUI\Wizard pages\Add backup\SelectName.es-ES.resx","label2.Text","updated","Place the backup in a group (optional)","Colocar la copia de seguridad en un grupo (opcional)","367"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","AlwaysFullRadio.Text","updated","Always perform a full backup, never incremental (not recommended)","Siempre realizar copias de seguridad completas, nunca incrementales (no recomendado)","381"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","Day1Label.Text","updated","Mon","Lun","377"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","Day2Label.Text","updated","Tue","Mar","376"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","Day3Label.Text","updated","Wen","Mié","375"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","Day4Label.Text","updated","Thu","Jue","374"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","Day5Label.Text","updated","Fri","Vie","373"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","Day6Label.Text","updated","Sat","Sá","372"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","Day7Label.Text","updated","Sun","Do","371"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","FullStrategyPanel.Text","updated","Full / Incremental strategy","Estrategia Completa / incremental","384"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","IncrementalPeriodRadio.Text","updated","Incremental, then full after this period:","Incremental, completa después de este período:","383"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","label1.Text","updated","Run the backup at this time","Lanzar la copia de seguridad en este momento","370"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","label2.Text","updated","Interval","Intervalo","369"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","label3.Text","updated","Allowed days","missing","378"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","NeverFullRadio.Text","updated","Always perform an incremental backup, never full (not recommended)","Siempre realizar copias de seguridad incrementales, nunca completas (no recomendado)","382"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","NoScheduleRadio.Text","updated","Never run automatically, only run when I manually start it (not recommended)","No se ejecutará automáticamente, sólo se ejecutará cuando yo lo inicie manualmente (no recomendado)","379"
"GUI\Wizard pages\Add backup\SelectWhen.es-ES.resx","ScheduleRadio.Text","updated","Run backup at specified interval (recommended)","Lanzar la copia de seguridad a un intervalo específico (recomendado)","380"
"GUI\Wizard pages\Add backup\SettingOverrides.es-ES.resx","dataGridViewTextBoxColumn1.HeaderText","updated","argument","argumento","385"
"GUI\Wizard pages\Add backup\Strings\AdvancedOptions.es-ES.resx","PageDescription","updated","On this page you can select more advanced settings for your backup. If you prefer, you can ignore those settings, and use the duplicati defaults.","En esta página puedes seleccionar configuraciones avanzadas para tu copia de seguridad. Si lo prefieres, puedes ignorar esta configuración, y usar la configuración por defecto de Duplicati","424"
"GUI\Wizard pages\Add backup\Strings\AdvancedOptions.es-ES.resx","PageTitle","updated","Advanced settings","Configuración avanzada","425"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.es-ES.resx","DisabledCleanupWarning","updated","You have disabled backup removal. If no backups are removed, the amount of stored data will increase forever.
Disabling backup cleanup may result in storage space being exhausted.
Do you want to continue without backup removal backups?","Has deshabilitado el borrado de copias de seguridad. Si no se borran, el total de datos almacenados aumentará indefinidamente.
Deshabilitar el limpiado de copias de seguridad puede resultar en la ocupación total del espacio de almacenamiento.
¿Quieres continuar sin el borrado de copias de seguridad?","426"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.es-ES.resx","PageDescription","updated","To ensure that backups do not grow indefinately, Duplicati can automatically remove old backups.","Para evitar que las copias de seguridad crezcan indefinidamente, Duplicati puede borrar automáticamente antiguas copias de seguridad","427"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.es-ES.resx","PageTitle","updated","Select cleanup options","Selecciona las opciones de limpieza","428"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.es-ES.resx","TooShortCleanupDurationDay","updated","The cleanup duration entered is less than 1 day. This will give very poor system performance.","La duración de la limpieza que se ha introducido es de menos de 1 día. Esto causará un rendimiento pobre del sistema","429"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.es-ES.resx","TooShortFullDuration","updated","The full backup duration entered is less than ten minutes. This will give very poor system performance.","La duración de una copia de seguridad completa es de menos de diez minutos. Esto causará un rendimiento pobre del sistema","430"
"GUI\Wizard pages\Add backup\Strings\EditFilters.es-ES.resx","PageDescription","updated","On this page you can modify filters that control what files are included in the backup.","En esta página puedes modificar los filtros que controlan que ficheros son incluidos en la copia de seguridad.","431"
"GUI\Wizard pages\Add backup\Strings\EditFilters.es-ES.resx","PageTitle","updated","Edit filters","Editar filtros","432"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","PageDescription","updated","You have now entered all the required data, and can now create the backup.","Has introducido todos los datos necesarios, y ahora puedes crear la copia de seguridad","433"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","PageDescriptionModify","updated","The backup modifications are now ready to be saved.","Las modificaciones de la copia de seguridad están listas para ser guardadas.","434"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","PageTitle","updated","Ready to add backup","Preparado para añadir una copia de seguridad","435"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","PageTitleModify","updated","Ready to save changes","Preparado para guardar los cambios","436"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummaryAction","updated","Action","Acción","437"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummaryActionAdd","updated","Add new backup","Añadir una nueva copia de seguridad","438"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummaryActionModify","updated","Modify backup","Modificar copia de seguridad","439"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummaryDestination","updated","Destination","Destino","440"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummaryDestinationPath","updated","Destination path","Ruta de destino","441"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummaryFullBackupEach","updated","Full backup each","Copia de seguridad completa cada","442"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummaryKeepFullBackups","updated","Keep full backups","Conservar copias de seguridad completas","443"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummaryRepeat","updated","Repeat","Repetir","444"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummarySourceFolder","updated","Source folder","Carpeta de orígen","445"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.es-ES.resx","SummaryWhen","updated","When","Cuando","446"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","ChangePasswordQuestion","updated","Are you sure you want to change the current password to a new random one?","¿Estás seguro que quieres cambiar la contraseña actual a una nueva aleatoria?","447"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","EmptyPasswordError","updated","You must enter a password, remove the check mark next to the box to disable encryption of the backups.","Debse introducir una contraseña, desactiva la casilla junto a la caja para desactivar la encriptación de las copias de seguridad.","448"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","EnablePasswordRestoreText","updated","Backup is protected with password","La copia de seguridad está protegida con contraseña","449"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","EncryptionModuleLoadError","updated","Failed to load the encryption modules: {0}","No se han podido cargar los módulos de encriptación: {0}","450"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","NewGeneratedPasswordWarning","updated","You have generated a new random password.
Please write down the password and store it in a safe location.
Without this password, you will not be able to recover a single file from the backups!

You cannot recover the password from within Duplicati after saving this setup.

Are you sure you have a safely stored copy of the generated password?","Has generado una nueva contraseña aleatoria.
Por favor escribe y guarda la contraseña en un lugar seguro.
Sin contraseña, no podrás recuperar ningún fichero de las copias de seguridad!

No podrás recuperar la contraseña desde Duplicati después de salvar esta configuración.

Estás seguro que has guardado la contraseña generada en un lugar seguro?","451"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","NoEncryptionMethodSelected","updated","You must select an encryption method.","Debes seleccionar un método de encriptación","452"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","NoPasswordWarning","updated","If the backup is stored on machine or device that is not under your direct control,
it is possible that others may view the files you have stored in the backups.
It is highly recomended that you enable encryption.
Do you want to continue without encryption?","Si la copia de seguridad es guardada en una máquina o dispositivo que no está bajo tu control directo, es posible que otros puedan ver los ficheros que tienes guardados en las copias de seguridad.
Es altamente recomendable que actives la encriptación.
¿Quieres continuar sin encriptación?","453"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","PageDescription","updated","On this page you can select options that protect your backups from being read or altered.","En esta página puedes seleccionar las opciones para proteger tus copias de seguridad de ser leídas o alteradas","454"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","PageDescriptionRestore","updated","Enter the encryption settings that were used to create the backup originally","Especifica la configuración de encriptación que se usó para crear la copia de seguridad original","455"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","PageTitle","updated","Select password for the backup","Selecciona la contraseña para la copia de seguridad","456"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.es-ES.resx","PasswordChangedWarning","updated","****************** WARNING ***********************
You are modifying the password settings for an existing backup.
If you save these changes, you will no longer be able to recover previously backed up files.
Are you absolutely sure you want to continue?","****************** ATENCIÓN ***********************
Estás modificando la configuración de contraseña para una copia de seguridad existente.
Si guardas estos cambios, no podrás recuperar los ficheros guardados anteriormente.
¿Estás absolutamente seguro que quieres continuar?","457"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","CalculatingSize","updated","Calculating size ...","Calculando tamaño ...","458"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","CalculatingSizeMarker","not-updated","(...)","(...)","459"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","DuplicateFolderError","updated","The folder ""{0}"" is included twice","La carpeta ""{0}"" ha sido incluida dos veces","460"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","FinalSizeCalculated","updated","The selected items take up {0} of space","El ítem seleccionado ocupa {0} del espacio","461"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","FolderDoesNotExistWarning","updated","The folder ""{0}"" does not exist.
How do you want to proceed?","La carpeta ""{0}"" no existe.
¿Cómo quieres proceder?","462"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","NoFilesSelectedError","updated","You have not included any files.","No has incluido ningún fichero.","463"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","PageDescription","updated","On this page you must select the folder and files you wish to backup","En esta página debes seleccionar la carpeta y ficheros de los que quieres realizar una copia de seguridad","464"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","PageTitle","updated","Select files to backup","Selecciona los ficheros a realizar una copia de seguridad","465"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","PartialSizeCalculated","updated","Calculating ... (using more than {0} of space)","Calculando ... (usando un espacio superior a {0})","466"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","RelatedFoldersError","updated","The folder ""{0}"" is a subfolder of ""{1}"", which is not allowed","La carpeta ""{0}"" es una subcarpeta de ""{1}"", cosa que no está permitida","467"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.es-ES.resx","UpgradeWarning","updated","The setup is loaded from an older version of Duplicati. 
If you save the backup settings, the internal storage will be change to the new version.
Please verify the content of the backup after the next run to ensure
that it contains the files and folders that you expect.","Se ha cargado la configuración de una versión antigua de Duplicati. 
Si guardas la configuración de las copias de seguridad, el almacenamiento interno será cambiado a la nueva versión.
Por favor verifica el contenido de la copia de seguridad después de la siguiente copia para asegurar que contiene todos los ficheros y carpetas que esperas.","468"
"GUI\Wizard pages\Add backup\Strings\SelectName.es-ES.resx","DuplicateNameEnteredError","updated","There already exists a backup with that name","Ya existe una copia de seguridad con ese nombre","469"
"GUI\Wizard pages\Add backup\Strings\SelectName.es-ES.resx","InvalidNameEnteredError","updated","Failed to validate the backup name: {0}","Imposible validar el nombre de la copia de seguridad: {0}","470"
"GUI\Wizard pages\Add backup\Strings\SelectName.es-ES.resx","NoNameEnteredError","updated","You must enter a name for the backup","Debes introducir un nombre para la copia de seguridad","471"
"GUI\Wizard pages\Add backup\Strings\SelectName.es-ES.resx","PageDescription","updated","On this page you can enter a name for the backup, so you can find and modify it later","En esta página puedes introducir el nombre para la copia de seguridad, para que puedas encontrarla y modificarla más tarde","472"
"GUI\Wizard pages\Add backup\Strings\SelectName.es-ES.resx","PageTitle","updated","Enter a name for the backup","Introduce un nombre para la copia de seguridad","473"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","FullDurationShorterThanScheduleDurationError","updated","The interval between each full backup must be larger than the schedule interval.","El intervalo entre cada copia de seguridad completa debe de ser mayor que el intervalo planificado.","474"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","NoScheduleWarning","updated","You have selected not to run the backup automatically.
This means that you have to remember to manually start the backup periodically.

Are you sure this is what you want?","Has seleccionado no lanzar las copias de seguridad automáticamente.
Esto significa que debes recordar de lanzar las copias de seguridad manualmente.

¿Estás seguro que esto es lo que quieres?","475"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","OnlyFullBackupsWarning","updated","You have selected to only produce full backups.
This may take up a lot of space on the backend.

Are you sure this is what you want?","Has seleccionado realizar solamente copias de seguridad completas.
Esto puede ocupar mucho espacio en el backend.

¿Estás seguro que esto es lo que quieres?","476"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","OnlyIncrementalBackupsWarning","updated","You have selected to only produce incremental backups.
This may result in very lengthy restore operations, and increases the probability of a restore failure.

Are you sure this is what you want?","Has seleccionado realizar solamente copias de seguridad incrementales.
Esto puede resultar en operación de restauración muy largas, e incrementa la posibilidad de un fallo en la restauración.

¿Estás seguro que esto es lo que quieres?","477"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","PageDescription","updated","On this page you may set up when the backup is run. Automatically repeating the backup ensure that you have a backup, without requiring any action from you.","En esta página puedes seleccionar cuando se debe lanzar una copia de seguridad. La repetición automática de copias de seguridad asegura que tendrás una copia de seguridad sin tener que realizar ninguna acción.","478"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","PageTitle","updated","Select when the backup should run","Selecciona cuando debería lanzarse la copia de seguridad","479"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","TimeIsInThePastWarning","updated","The time you entered is in the past.","El tiempo que has introducido se encuentra en el pasado.","480"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","TimeOccursShortlyWarning","updated","The time you entered will occur shortly.","El tiempo que has introducido se producirá en breve.","481"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","TooManyIncrementalsWarning","updated","The settings you have selected will result in {0} incremental backups being created between each full backup.
This can result in very lengthy restore operations, and increases the probability of a restore failure.

Do you want to keep these settings?","La configuración seleccionada se traducirá en que se creen {0} copias de seguridad incrementales entre cada copia de seguridad completa.
Esto puede dar lugar a operaciones de restauración muy largas, y aumenta la probabilidad de un fallo de restauración.

¿Deseas conservar esta configuración? ","482"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","TooShortFullDurationError","updated","The interval between full backups must be more than {0} minutes.","El intervalo entre copias de seguridad completas debe de ser más de {0} minutos.","483"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.es-ES.resx","TooShortScheduleDurationError","updated","The schedule interval must be more than {0} minutes.","El intervalo de planificación debe ser más que {0} minutos.","484"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.es-ES.resx","BackendLoadError","updated","An error occured while loading backend settings: {0}","Ha ocurrido un error al cargar los parámetros de backend: {0}","485"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.es-ES.resx","CompressionLoadError","updated","An error occured while loading compression settings: {0}","Ha ocurrido un error al cargar los parámetros de compresión: {0}","486"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.es-ES.resx","EncryptionLoadError","updated","An error occured while loading encryption settings: {0}","Ha ocurrido un error al cargar los parámetros de encriptación: {0}","487"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.es-ES.resx","GenericModuleLoadError","updated","An error occured while loading generic module settings: {0}","Ha ocurrido un error al cargar los parámetros de módulo genérico: {0}","488"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.es-ES.resx","PageDescription","updated","On this page you can override all settings supported by Duplicati. This is very advanced, so be carefull!","En esta página puedes sobreescribir todos los parámetros de Duplicati. Es una función muy avanzada, ten cuidado!","489"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.es-ES.resx","PageTitle","updated","Override settings","Sobreescribir parámetros","490"
"GUI\Wizard pages\Add backup\Strings\ThrottleOptions.es-ES.resx","PageDescription","updated","On this page you may select limits that prevent the backup procedure from using too many resources","En esta página puedes seleccionar los límites para prevenir que los procesos de copia de seguridad utilicen demasiados recursos","491"
"GUI\Wizard pages\Add backup\Strings\ThrottleOptions.es-ES.resx","PageTitle","updated","Select how to limit the backup","Selecciona como limitar la copia de seguridad","492"
"GUI\Wizard pages\Add backup\ThrottleOptions.es-ES.resx","AsyncEnabled.Text","updated","Upload asyncronosly","Subir de forma asíncrona ","387"
"GUI\Wizard pages\Add backup\ThrottleOptions.es-ES.resx","BackupLimitEnabled.Text","updated","Each backup size limit ","Límite de tamaño de cada copia de seguridad","386"
"GUI\Wizard pages\Add backup\ThrottleOptions.es-ES.resx","label1.Text","updated","Size of each volume","Tamaño de cada volumen","388"
"GUI\Wizard pages\Backends\RawContainer.es-ES.resx","label1.Text","updated","Destination","Destino","389"
"GUI\Wizard pages\Delete backup\DeleteFinished.es-ES.resx","label1.Text","updated","Summary","Sumario","390"
"GUI\Wizard pages\Delete backup\DeleteFinished.es-ES.resx","label2.Text","updated","Warning: You cannot restore the files after the backup is deleted!!!","Advertencia: no podrás restaurar los ficheros después de borrar la copia de seguridad!!!","391"
"GUI\Wizard pages\Delete backup\DeleteFinished.es-ES.resx","label3.Text","updated","Note that the actual files will not be removed from the storage backend, you must remove the files manually.","Tenga en cuenta que los archivos no se eliminará del servidor de almacenamiento, deberás borrarlos manualmente.","392"
"GUI\Wizard pages\Delete backup\Strings\DeleteFinished.es-ES.resx","PageDescription","updated","You are now ready to delete the backup. Please note that you cannot restore the backup ever again","Está preparado para eliminar la copia de seguridad. Ten en cuenta que no podrás restaurar la copia de seguridad nunca más","493"
"GUI\Wizard pages\Delete backup\Strings\DeleteFinished.es-ES.resx","PageTitle","updated","Delete backup","Borrar copia de seguridad","494"
"GUI\Wizard pages\Delete backup\Strings\DeleteFinished.es-ES.resx","SummaryText","updated","Action: Delete backup
Name: {0}","Acción: Borrar copia de seguridad
Nombre: {0}","495"
"GUI\Wizard pages\FirstLaunch.es-ES.resx","CreateNew.Text","updated","Setup a new backup","Configurar una nueva copia de seguridad","277"
"GUI\Wizard pages\FirstLaunch.es-ES.resx","RestoreFiles.Text","updated","Restore files from a backup","Restaurar ficheros desde la copia de seguridad","283"
"GUI\Wizard pages\FirstLaunch.es-ES.resx","RestoreFilesHelp.Text","updated","You do not want to set up Duplicati, but just want to restore some files","No quieres configurar Duplicati, solamente quieres restaurar algunos ficheros","282"
"GUI\Wizard pages\FirstLaunch.es-ES.resx","RestoreSettingsHelp.Text","updated","You have used Duplicati before, and want to restore your setup","Has usado Duplicati anteriormente, y quieres restaurar la configuración","281"
"GUI\Wizard pages\FirstLaunch.es-ES.resx","RestoreSetup.Text","updated","Restore settings from a previous Duplicati installation","Restaurar la configuración de Duplicati de una instalación previa","278"
"GUI\Wizard pages\FirstLaunch.es-ES.resx","SetupNewBackupHelp.Text","updated","You have not used Duplicati before, or want to start over","No has usado Duplicati anteriormente, o quieres volver a empezar el proceso","280"
"GUI\Wizard pages\FirstLaunch.es-ES.resx","SimpleHelpHeader.Text","updated","Select one of the options below, and click next","Selecciona una de las opciones y pulse siguiente","279"
"GUI\Wizard pages\MainPage.es-ES.resx","Backup.Text","updated","Run a backup immediately","Lanzar una copia de seguridad inmediatamente","285"
"GUI\Wizard pages\MainPage.es-ES.resx","CreateNew.Text","updated","Schedule a new backup","Programar un nuevo backup","289"
"GUI\Wizard pages\MainPage.es-ES.resx","donate_button.ToolTip","updated","Show your appreciation by donating, any amount is accepted","Muestra tu apreciación con una donación, se acepta cualquier cantidad","292"
"GUI\Wizard pages\MainPage.es-ES.resx","donate_link.Text","updated","Support Duplicati","Donar a Duplicati","290"
"GUI\Wizard pages\MainPage.es-ES.resx","donate_link.ToolTip","updated","Show your appreciation by donating, any amount is accepted","Muestra tu apreciación con una donación, se acepta cualquier cantidad","291"
"GUI\Wizard pages\MainPage.es-ES.resx","Edit.Text","updated","Edit an existing backup","Editar una copia de seguridad existente","288"
"GUI\Wizard pages\MainPage.es-ES.resx","label1.Text","updated","What do you want to do?","¿Qué deseas hacer?","284"
"GUI\Wizard pages\MainPage.es-ES.resx","Remove.Text","updated","Remove an existing backup","Borrar una copia de seguridad existente","286"
"GUI\Wizard pages\MainPage.es-ES.resx","Restore.Text","updated","Restore files from a backup","Restaurar ficheros de una copia de seguridad","287"
"GUI\Wizard pages\Restore\FinishedRestore.es-ES.resx","label1.Text","updated","Summary","Sumario","393"
"GUI\Wizard pages\Restore\FinishedRestore.es-ES.resx","RunInBackground.Text","updated","Run restore operation as a background job","Ejecutar la operación de restauración en background","394"
"GUI\Wizard pages\Restore\SelectBackupVersion.es-ES.resx","label1.Text","updated","Select the backup you want to restore","Selecciona la copia de seguridad a restaurar","395"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.es-ES.resx","MostRecent","updated","most recent","Más reciente","496"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.es-ES.resx","PageDescription","updated","Duplicati is now ready to restore your files.","Duplicati está preparado para restaurar tus ficheros.","497"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.es-ES.resx","PageTitle","updated","Ready to restore files","Preparado para restaurar ficheros","498"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.es-ES.resx","RestoreFailedError","updated","The restore operation failed: {0}","La operación de restauración ha fallado: {0}","499"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.es-ES.resx","RestoreWaitDialogTitle","updated","Restoring files, please wait...","Restaurando ficheros, por favor espera....","500"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.es-ES.resx","SummaryText","updated","Action: Restore backup
Backup: {0}
Date: {1}
Folder: {2}","Acción: Restaurar copia de seguridad
Copia de seguridad: {0}
Fecha: {1}
Carpeta: {2}","501"
"GUI\Wizard pages\Restore\Strings\SelectBackupVersion.es-ES.resx","NoBackupSelectedError","updated","You must select the backup to restore","Debes seleccionar la copia de seguridad a restaurar","502"
"GUI\Wizard pages\Restore\Strings\SelectBackupVersion.es-ES.resx","PageDescription","updated","The list below shows all the available backups. Select one to restore","La lista muestra todas las copias de seguridad disponibles. Selecciona la que se debe restaurar","503"
"GUI\Wizard pages\Restore\Strings\SelectBackupVersion.es-ES.resx","PageTitle","updated","Select the backup to restore","Selecciona la copia de seguridad a restaurar","504"
"GUI\Wizard pages\Restore\Strings\TargetFolder.es-ES.resx","CreateNewFolderWarning","updated","The folder {0} does not exist. Do you want to create it?","La carpeta {0} no existe. ¿Quieres crearla?","505"
"GUI\Wizard pages\Restore\Strings\TargetFolder.es-ES.resx","FolderIsNotEmptyWarning","updated","The folder {0} is not empty. Do you want to use it anyway?","La carpeta {0} no está vacía. ¿Quieres usarla igualmente?","506"
"GUI\Wizard pages\Restore\Strings\TargetFolder.es-ES.resx","FolderPathIsRelativeError","updated","You must enter the full path of the folder: {0}","Debes introducir la ruta completa a la carpeta: {0}","507"
"GUI\Wizard pages\Restore\Strings\TargetFolder.es-ES.resx","FolderValidationError","updated","An error occured while verifying the destination {0}.
Please make sure it exists and is accessible.
Error message: {1}","Ha ocurrido un error mientras se verificar el destino {0}.
Por favor verifica que existe y es accesible.
Mensaje de error: {1}","508"
"GUI\Wizard pages\Restore\Strings\TargetFolder.es-ES.resx","NoFilesSelectedError","updated","You have not selected any files to restore.","No has seleccionado ningún fichero a restaurar.","509"
"GUI\Wizard pages\Restore\Strings\TargetFolder.es-ES.resx","NoFolderError","updated","You must enter a folder to restore to","Debes introducir una carpeta donde se hará la restauración","510"
"GUI\Wizard pages\Restore\Strings\TargetFolder.es-ES.resx","PageDescription","updated","Please select the folder into which the backup will be restored","Por favor, selecciona la carpeta donde se restaurará la copia de seguridad","511"
"GUI\Wizard pages\Restore\Strings\TargetFolder.es-ES.resx","PageTitle","updated","Select restore folder","Seleccionar la carpeta de restauración","512"
"GUI\Wizard pages\Restore\Strings\TargetFolder.es-ES.resx","PathTooLongWarning","updated","The restored files will use a path that is {0} characters long, but Windows only supports paths up to around 250 characters. If you proceed some files may not be restored.

Do you want to continue with the restore procedure anyway?","Los archivos restaurados usaran una ruta de {0} caracteres, pero Windows solo soporta rutas de hasta 250 caracteres. Si continuas puede que algunos ficheros no sean restaurados.

¿Quieres continuar con el proceso de restauración igualmente?","513"
"GUI\Wizard pages\Restore\TargetFolder.es-ES.resx","BrowseFolder.Text","not-updated","...","...","396"
"GUI\Wizard pages\Restore\TargetFolder.es-ES.resx","folderBrowserDialog.Description","updated","Select the folder where the backup will be restored","Seleccionar la carpeta donde se guardará la copia de seguridad","399"
"GUI\Wizard pages\Restore\TargetFolder.es-ES.resx","label2.Text","updated","Restore to this folder","Restaurar esta carpeta","397"
"GUI\Wizard pages\Restore\TargetFolder.es-ES.resx","PartialRestore.Text","updated","Restore only the items selected below","Restaurar solo los items seleccionados abajo","398"
"GUI\Wizard pages\RestoreSetup\FinishedRestoreSetup.es-ES.resx","label1.Text","updated","Summary","Sumario","400"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.es-ES.resx","PageDescription","updated","You have now entered all the required data, and can now restore the setup.","Ya has introducido todos los datos requeridos, y ya se puede restaurar la configuración","514"
